"id_no","binomial","area","lotic","lentic","lentic_only","length","importance","marine","FoodTroph","foodtrophcat","climate_zone","code"
4939,"Enteromius trispilos",362333.651935968,1,0,0,NA,NA,NA,NA,NA,1,"LC"
4940,"Planiliza melinopterus",200034.198660052,NA,NA,0,NA,NA,NA,NA,NA,1,NA
4941,"Labeobarbus ethiopicus",426.192833465294,0,1,1,NA,NA,NA,NA,NA,3,"EN"
4943,"Enteromius tegulifer",1375.13496628521,NA,NA,0,NA,NA,NA,NA,NA,1,"DD"
4944,"Oreochromis lepidurus",2139.52135836836,1,1,0,NA,NA,NA,NA,NA,1,"EN"
4948,"Pareutropius longifilis",188217.354975269,1,1,0,NA,NA,NA,NA,NA,1,"LC"
4953,"Enteromius boboi",6071.35920387774,1,0,0,NA,NA,NA,NA,NA,1,"CR"
4955,"Coptodon discolor",51407.9567580598,1,1,0,NA,NA,NA,NA,NA,1,"NT"
4963,"Pomadasys argenteus",3839.99421921858,1,0,0,70,"commercial",1,3.36,"Carni.",2,"LC"
4968,"Microsynodontis batesii",394129.976283405,NA,NA,0,NA,NA,NA,NA,NA,1,"DD"
4970,"Haplochromis paucidens",2837.93065776997,0,1,1,NA,NA,NA,NA,NA,3,"LC"
4971,"Enteromius barnardi",763628.466048268,1,1,0,7,"commercial",0,2.63,"Omni.",2,"LC"
4975,"Synodontis frontosus",341906.535909856,1,1,0,34.2000007629395,NA,0,2.79,"Omni.",1,"LC"
4976,"Labeobarbus dartevellei",2397.98523964026,1,1,0,NA,NA,NA,NA,NA,1,"DD"
4978,"Placidochromis boops",668.409036324841,0,1,1,NA,NA,NA,NA,NA,1,"LC"
4980,"Enteromius poechii",988948.45266033,1,1,0,11,"minor commercial",0,3.35,"Carni.",2,"LC"
4981,"Amarginops platus",2839.94914831016,1,1,0,NA,NA,NA,NA,NA,1,"DD"
4982,"Microctenopoma nanum",1766907.66453224,1,1,0,NA,NA,NA,NA,NA,1,"LC"
4983,"Nanochromis transvestitus",1806.20941578989,0,1,1,NA,NA,NA,NA,NA,1,"EN"
4984,"Marcusenius brucii",75477.7344839847,1,0,0,NA,NA,NA,NA,NA,1,"DD"
4987,"Lamprologus tumbanus",4560.53903315996,0,1,1,NA,NA,NA,NA,NA,1,"EN"
4988,"Enteromius rouxi",41999.2493574387,NA,NA,0,NA,NA,NA,NA,NA,1,"DD"
4989,"Congothrissa gossei",38283.7777022497,1,0,0,3.5,"subsistence fisheries",0,3.33,"Carni.",1,"DD"
4990,"Pseudotropheus purpuratus",1339.5468642556,0,1,1,NA,NA,NA,NA,NA,1,"LC"
4991,"Haplochromis erythromaculatus",1978.59369783675,1,1,0,10.3000001907349,NA,0,NA,NA,3,"EN"
4992,"Nimbochromis fuscotaeniatus",2760.38238050639,0,1,1,25,"commercial",0,4.2,"Carni.",1,"VU"
4993,"Zaireichthys heterurus",108027.232490905,1,1,0,NA,NA,NA,NA,NA,1,"LC"
4995,"Haplochromis diplotaenia",70201.9485614657,0,1,1,11,NA,0,4.2,"Carni.",1,"DD"
4996,"Lophiobagrus brevispinis",33012.5919769452,0,1,1,NA,NA,NA,NA,NA,1,"LC"
4997,"Labeobarbus paucisquamatus",81708.9495341357,NA,NA,0,NA,NA,NA,NA,NA,1,NA
4999,"Synodontis robertsi",13319.4276580219,1,1,0,NA,NA,NA,NA,NA,1,"DD"
5006,"Salaria atlantica",3766.2425792225,NA,NA,0,NA,NA,NA,NA,NA,3,NA
5009,"Phractura clauseni",341997.656684785,1,0,0,NA,NA,NA,NA,NA,1,"LC"
5010,"Nannocharax fasciolaris",8476.82448055933,1,1,0,NA,NA,NA,NA,NA,2,"DD"
5011,"Coptodon thysi",1456.6482365492,0,1,1,NA,NA,NA,NA,NA,1,"CR"
5012,"Steatocranus glaber",9335.71281336562,1,1,0,NA,NA,NA,NA,NA,1,"VU"
5013,"Labeo barbatus",336125.443715222,1,0,0,NA,NA,NA,NA,NA,1,"LC"
5014,"Xenotilapia spiloptera",33012.5919769452,0,1,1,NA,NA,NA,NA,NA,1,"DD"
5015,"Nannocharax niloticus",172744.658250828,1,0,0,NA,NA,NA,NA,NA,2,"DD"
5019,"Micralestes stormsi",1029162.9557868,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5020,"Aphyosemion heinemanni",5411.4949087238,1,0,0,NA,NA,NA,NA,NA,1,"DD"
5023,"Parananochromis ornatus",99108.577151465,NA,NA,0,NA,NA,NA,NA,NA,1,"EN"
5025,"Nothobranchius occultus",422.373311469475,1,1,0,NA,NA,NA,NA,NA,2,"DD"
5026,"Labeobarbus clarkeae",9067.78324835414,1,1,0,NA,NA,NA,NA,NA,2,"DD"
5031,"Campylomormyrus phantasticus",54534.5793726259,NA,NA,0,NA,NA,NA,NA,NA,1,"LC"
5033,"Diplotaxodon greenwoodi",26520.5883195937,0,1,1,24.7000007629395,"commercial",0,4.2,"Carni.",1,"LC"
5034,"Iodotropheus stuartgranti",83.691823487896,0,1,1,NA,NA,NA,NA,NA,1,"LC"
5035,"Lethrinops mylodon",3940.32942711829,0,1,1,20.2000007629395,"commercial",0,3.37,"Carni.",1,"LC"
5036,"Petrochromis trewavasae",34890.675799273,0,1,1,18," ",0,2,"Herbi.",1,"LC"
5038,"Labeo dhonti",210681.451691256,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5051,"Nothobranchius streltsovi",85.4658319182816,1,1,0,5.11999988555908,NA,0,NA,NA,1,"VU"
5055,"Synodontis caudalis",90420.4225748307,1,0,0,NA,NA,NA,NA,NA,1,"LC"
5056,"Amphilius jacksonii",29620.4943835381,1,0,0,15,NA,0,2.96,"Carni.",1,"LC"
5059,"Alcolapia alcalica",12896.5304498533,NA,NA,0,NA,NA,NA,NA,NA,1,NA
5066,"Neolebias gossei",41476.1925020534,NA,NA,0,NA,NA,NA,NA,NA,1,"LC"
5068,"Leptocypris konkoureensis",14218.5807924757,1,0,0,NA,NA,NA,NA,NA,1,"VU"
5069,"Enteromius carcharhinoides",3667.09216418555,1,0,0,NA,NA,NA,NA,NA,1,"CR"
5071,"Aulonocara guentheri",251.022544618195,0,1,1,15,"commercial",0,3.5,"Carni.",1,"EN"
5088,"Epiplatys coccinatus",768.23235898292,1,0,0,NA,NA,NA,NA,NA,1,"CR"
5089,"Parauchenoglanis punctatus",1137709.33635401,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5090,"Labeo kibimbi",21933.9154094822,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5092,"Hemigrammopetersius barnardi",656571.230352448,1,1,0,7,"of no interest",0,3.38,"Carni.",1,"LC"
5093,"Paramormyrops retrodorsalis",37293.8940371758,NA,NA,0,NA,NA,NA,NA,NA,1,NA
5095,"Labeobarbus macrophtalmus",2946.00893117719,0,1,1,42.5,NA,0,3.42000007629395,"Carni.",1,"EN"
5099,"Enteromius quadripunctatus",29684.5330394771,1,0,0,NA,NA,NA,NA,NA,1,"DD"
5105,"Plataplochilus loemensis",34842.277944082,NA,NA,0,NA,NA,NA,NA,NA,1,NA
5106,"Parakneria abbreviata",276338.549551445,NA,NA,0,NA,NA,NA,NA,NA,1,"LC"
5110,"Synodontis zambezensis",964404.712576738,1,0,0,43,"minor commercial",0,2.66,"Omni.",2,"LC"
5111,"Phractura fasciata",4474.66401118992,1,0,0,NA,NA,NA,NA,NA,1,"DD"
5115,"Petrocephalus hutereaui",4723.13130917601,1,1,0,NA,NA,NA,NA,NA,1,"DD"
5119,"Pseudobarbus senticeps",357.097797500464,1,0,0,7.92999982833862,NA,0,NA,NA,3,"CR"
5129,"Callochromis macrops",33354.7184506497,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5135,"Tetracamphilius pectinatus",11744.7113018625,1,1,0,3.36999988555908,NA,0,NA,NA,1,"DD"
5136,"Genyochromis mento",6876.2660956166,0,1,1,12.6000003814697,"commercial",0,4.4,"Carni.",1,"LC"
5140,"Euchilichthys guentheri",517854.200940527,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5144,"Abactochromis labrosus",1933.82859661721,0,1,1,NA,NA,NA,NA,NA,1,"LC"
5149,"Synodontis levequei",17426.7903729055,1,0,0,NA,NA,NA,NA,NA,1,"VU"
5151,"Labeobarbus boulengeri",2546.77383606627,NA,NA,0,NA,NA,NA,NA,NA,1,NA
5152,"Dimidiochromis kiwinge",7292.64023344102,0,1,1,30,"commercial",0,4.2,"Carni.",1,"LC"
5158,"Enteromius motebensis",87121.5066430647,1,0,0,NA,NA,NA,NA,NA,2,"NT"
5162,"Synodontis omias",78687.0531702917,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5165,"Thoracochromis buysi",51663.7171046581,1,1,0,NA,NA,NA,NA,NA,2,"LC"
5167,"Synodontis leopardinus",235650.07371203,1,0,0,19.6000003814697,NA,0,3.68,"Carni.",2,"LC"
5169,"Erpetoichthys calabaricus",64439.4008133635,1,1,0,37,"of no interest",0,3.26,"Carni.",1,"NT"
5174,"Pollimyrus nigripinnis",419103.892580735,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5186,"Eleotris acanthopoma",2423.03619895682,NA,NA,0,NA,NA,NA,NA,NA,2,NA
5189,"Benitochromis batesii",42880.936009144,1,0,0,NA,NA,NA,NA,NA,1,"VU"
5191,"Brycinus rhodopleura",33354.7184506497,1,1,0,30,"commercial",0,NA,NA,1,"LC"
5193,"Nothobranchius nubaensis",8791.92353586446,1,1,0,4.98999977111816,NA,0,NA,NA,2,"VU"
5194,"Enteromius neefi",344655.505619955,1,1,0,NA,NA,NA,NA,NA,3,"LC"
5196,"Serranochromis thumbergi",590099.803339487,1,1,0,33,"subsistence fisheries",0,3.7,"Carni.",3,"LC"
5200,"Tanganicodus irsacae",33012.5919769452,0,1,1,7,"commercial",0,3.5,"Carni.",1,"LC"
5201,"Amphilius lampei",49458.5994008346,1,0,0,NA,NA,NA,NA,NA,1,"DD"
5209,"Microctenopoma intermedium",1249015.73175388,1,1,0,6.19999980926514,"commercial",0,3.2,"Carni.",3,"LC"
5214,"Gephyrochromis lawsi",2767.9040295971,0,1,1,NA,NA,NA,NA,NA,1,"LC"
5215,"Eucinostomus gula",2048.14066684581,1,0,0,25.5,"minor commercial",1,3.13,"Carni.",2,"LC"
5216,"Hydrocynus goliath",474009.823288783,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5217,"Neobola bottegoi",8135.01291015676,1,1,0,NA,NA,NA,NA,NA,1,"DD"
5222,"Nannocharax multifasciatus",1176504.78253888,1,0,0,6,"of no interest",0,2.75,"Omni.",3,NA
5224,"Garra aethiopica",22483.6849660368,1,0,0,NA,NA,NA,NA,NA,2,"LC"
5225,"Platycephalus indicus",2238.98773004834,1,1,0,100,"commercial",1,4.23,"Carni.",2,"DD"
5229,"Pollimyrus marianne",9513.22495162562,1,0,0,NA,NA,NA,NA,NA,2,"LC"
5233,"Brevimyrus niger",1265796.23853896,1,1,0,15,NA,0,2.94,"Carni.",1,"LC"
5234,"Aphyosemion lefiniense",3265.99161473413,NA,NA,0,NA,NA,NA,NA,NA,1,"DD"
5236,"Labeobarbus nelspruitensis",54429.8510356814,1,0,0,NA,NA,NA,NA,NA,3,"NT"
5238,"Tilapia guinasana",1543.65632882045,0,1,1,14," ",0,2,"Herbi.",2,"CR"
5239,"Brycinus minutus",8414.7713261449,NA,NA,0,NA,NA,NA,NA,NA,2,NA
5248,"Stomatorhinus schoutedeni",2139.52135836836,1,1,0,NA,NA,NA,NA,NA,1,"DD"
5253,"Petrocephalus grandoculis",397453.014309084,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5256,"Otopharynx heterodon",6876.2660956166,0,1,1,NA,NA,NA,NA,NA,1,"LC"
5257,"Haplochromis occultidens",2837.93065776997,0,1,1,NA,NA,NA,NA,NA,3,"LC"
5258,"Bathybates fasciatus",33354.7184506497,0,1,1,39.7000007629395,"commercial",0,4.2,"Carni.",1,"LC"
5259,"Brycinus macrolepidotus",4518010.83563983,1,1,0,53,"commercial",0,2.75,"Omni.",1,"LC"
5269,"Polypterus mokelembembe",128679.030157912,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5272,"Bathyclarias atribranchus",26520.5883195937,0,1,1,60,"of no interest",0,3.061,"Carni.",1,"LC"
5273,"Prolabeops melanhypopterus",133670.963197998,NA,NA,0,NA,NA,NA,NA,NA,1,"LC"
5282,"Enteromius parablabes",844.64684486355,1,0,0,6.19999980926514,NA,0,2.77,"Omni.",1,"LC"
5288,"Polypterus ansorgii",40019.2334170004,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5289,"Fundulopanchax kamdemi",3942.77264211391,0,0,0,7.30000019073486,NA,0,NA,NA,1,"LC"
5290,"Petrocephalus tenuicauda",203517.457308722,1,0,0,NA,NA,NA,NA,NA,1,"LC"
5297,"Brycinus luteus",11538.0077262664,1,0,0,NA,NA,NA,NA,NA,1,"EN"
5302,"Orthochromis luongoensis",845.165140088442,1,1,0,NA,NA,NA,NA,NA,1,"EN"
5305,"Pareutropius debauwi",1050583.62789881,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5308,"Haplochromis altigenis",70288.0030463266,0,1,1,20.2000007629395,NA,0,4.2,"Carni.",1,"DD"
5323,"Mastacembelus taiaensis",44897.455656188,1,0,0,NA,NA,NA,NA,NA,1,"NT"
5324,"Microthrissa moeruensis",5184.69109620886,0,1,1,4.09999990463257,"minor commercial",0,NA,NA,1,NA
5328,"Mastacembelus shiranus",69977.313738417,1,1,0,26,"commercial",0,4,"Carni.",3,"LC"
5329,"Copadichromis pleurostigmoides",6876.2660956166,0,1,1,NA,NA,NA,NA,NA,1,"LC"
5337,"Eleotris pisonis",3266.82301567277,1,0,0,25,NA,1,3.72,"Carni.",1,"LC"
5339,"Chrysichthys wagenaari",286691.07875611,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5341,"Marcusenius altisambesi",1294834.02289568,1,1,0,NA,NA,NA,NA,NA,2,"LC"
5343,"Aplocheilichthys spilauchen",763924.936485664,1,1,0,8," ",0,NA,NA,1,"LC"
5351,"Pseudobarbus calidus",10389.0733702298,1,0,0,NA,NA,NA,NA,NA,2,"NT"
5352,"Nannocharax uniocellatus",365300.992238588,NA,NA,0,NA,NA,NA,NA,NA,1,NA
5356,"Hemigrammopetersius pulcher",14401.7911131948,1,1,0,NA,NA,NA,NA,NA,1,"DD"
5358,"Tricuspidalestes caeruleus",46380.6695825512,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5363,"Hippopotamyrus macroterops",24577.360875422,1,1,0,NA,NA,NA,NA,NA,1,"DD"
5364,"Diplotaxodon macrops",4447.32614848209,0,1,1,12.5,NA,0,2.81,"Carni.",1,"LC"
5366,"Tilapia baloni",22131.0217902288,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5367,"Mchenga inornata",29454.7533964954,0,1,1,10,"commercial",0,3.4,"Carni.",1,"DD"
5368,"Lates angustifrons",33012.5919769452,0,1,1,200,"commercial",0,4.5,"Carni.",1,"EN"
5369,"Amphilius lentiginosus",74039.5764229481,1,1,0,NA,NA,NA,NA,NA,1,"DD"
5372,"Mylochromis gracilis",6876.2660956166,0,1,1,22,"commercial",0,3.99,"Carni.",1,"LC"
5374,"Grammatotria lemairii",33354.7184506497,0,1,1,26,"commercial",0,2.74,"Omni.",1,"LC"
5375,"Maylandia estherae",83.9468206076889,0,1,1,7.92000007629395,"commercial",0,2,"Herbi.",1,NA
5378,"Chrysichthys hildae",29774.1877051747,1,0,0,NA,NA,NA,NA,NA,3,"DD"
5379,"Synodontis woleuensis",20383.4415291541,NA,NA,0,NA,NA,NA,NA,NA,1,"DD"
5380,"Nothobranchius neumanni",4369.47039390129,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5382,"Haplochromis lividus",82157.5045718859,0,1,1,9,NA,0,2.4,"Omni.",1,"DD"
5383,"Placidochromis argyrogaster",252.094588079952,0,1,1,NA,NA,NA,NA,NA,1,"LC"
5384,"Labeobarbus parawaldroni",74850.8873866548,1,0,0,NA,NA,NA,NA,NA,1,"LC"
5387,"Melanochromis auratus",2089.22131410333,0,1,1,11,"highly commercial",0,2,"Herbi.",1,"LC"
5390,"Leiognathus equulus",291888.809464231,1,0,0,NA,NA,NA,NA,NA,2,"LC"
5392,"Chaenogobius annularis",1683.48228925654,1,1,0,NA,NA,NA,NA,NA,2,"LC"
5396,"Hippopotamyrus ansorgii",1501587.38624287,1,1,0,NA,NA,NA,NA,NA,2,"LC"
5400,"Plecodus paradoxus",34890.675799273,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5401,"Garra makiensis",28273.7585910545,1,1,0,NA,NA,NA,NA,NA,3,"LC"
5404,"Nothobranchius rubroreticulatus",7840.70311209267,1,1,0,NA,NA,NA,NA,NA,2,"NT"
5405,"Garra blanfordii",19445.4105872301,1,0,0,NA,NA,NA,NA,NA,2,"LC"
5413,"Petrocephalus microphthalmus",672953.979519515,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5417,"Paramphilius teugelsi",22316.8055163705,1,0,0,NA,NA,NA,NA,NA,1,"LC"
5419,"Neolamprologus schreyeni",34890.675799273,0,1,1,NA,NA,NA,NA,NA,1,"VU"
5421,"Synodontis vaillanti",6519.22319489193,1,1,0,NA,NA,NA,NA,NA,1,"DD"
5424,"Phractolaemus ansorgii",340402.456084122,1,1,0,25,NA,0,2.69,"Omni.",1,"LC"
5427,"Phenacogrammus aurantiacus",385382.218762769,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5428,"Opsaridium leleupi",32977.5935173109,1,1,0,NA,NA,NA,NA,NA,3,"DD"
5429,"Serranochromis stappersi",58133.5804029127,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5431,"Labeo weeksii",970322.956343671,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5432,"Kuhlia marginata",1479.21374794364,1,0,0,NA,NA,NA,NA,NA,2,"LC"
5436,"Marcusenius macrophthalmus",21699.0964219194,1,1,0,NA,NA,NA,NA,NA,1,"DD"
5437,"Enteromius amanpoae",59457.9460942509,1,0,0,NA,NA,NA,NA,NA,1,"LC"
5440,"Mastacembelus greshoffi",118352.07964572,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5441,"Nannocharax brevis",501806.708942665,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5444,"Astatotilapia bloyeti",407854.349633685,NA,NA,0,NA,NA,NA,NA,NA,1,NA
5446,"Enteromius lujae",82215.355748795,1,1,0,NA,NA,NA,NA,NA,2,"DD"
5447,"Lepidiolamprologus kendalli",33012.5919769452,0,1,1,16," ",0,4.2,"Carni.",1,"DD"
5449,"Clypeobarbus matthesi",105303.610355267,NA,NA,0,NA,NA,NA,NA,NA,1,NA
5453,"Synodontis camelopardalis",7658.36854521843,1,1,0,NA,NA,NA,NA,NA,1,"DD"
5454,"Copadichromis geertsi",83.691823487896,0,1,1,12.8199996948242,NA,0,NA,NA,1,"LC"
5456,"Labeo mesops",9319.98727725188,1,1,0,39,"commercial",0,2,"Herbi.",1,"CR"
5461,"Nothobranchius cardinalis",8315.38388295661,1,1,0,2.71000003814697,NA,0,NA,NA,1,"VU"
5464,"Cromeria occidentalis",7090.01831628866,1,0,0,4.40000009536743,NA,0,NA,NA,1,"LC"
5467,"Acapoeta tanganicae",42810.3486646984,1,1,0,61,"commercial",0,2,"Herbi.",1,"LC"
5468,"Distichodus atroventralis",522973.156487781,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5473,"Phenacogrammus polli",152189.106395664,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5474,"Kuhlia mugil",795629.75903757,1,1,0,40,"minor commercial",1,3.83,"Carni.",2,"LC"
5475,"Galaxias maculatus",167.412631710205,1,1,0,19,"commercial",1,NA,NA,3,"LC"
5476,"Labeo longipinnis",690239.893871381,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5480,"Placidochromis phenochilus",84.6927014578362,0,1,1,NA,NA,NA,NA,NA,1,"EN"
5485,"Neolamprologus furcifer",34890.675799273,0,1,1,15," ",0,3.36,"Carni.",1,"LC"
5486,"Silhouettea sibayi",21662.1056412669,0,1,1,NA,NA,NA,NA,NA,1,"EN"
5489,"Neolamprologus gracilis",34890.675799273,0,1,1,NA,NA,NA,NA,NA,1,"LC"
5493,"Mauligobius nigri",171.69961528892,1,0,0,NA,NA,NA,NA,NA,1,"LC"
5494,"Brycinus jacksonii",220279.219349351,NA,NA,0,NA,NA,NA,NA,NA,1,NA
5500,"Pseudobarbus swartzi",1503.28740675119,1,0,0,8.10999965667725,NA,0,NA,NA,3,"VU"
5504,"Labeobarbus brauni",7053.50585230253,1,1,0,NA,NA,NA,NA,NA,1,"DD"
5507,"Nothobranchius krysanovi",2378.78663754682,1,1,0,3.11999988555908,NA,0,NA,NA,1,"VU"
5511,"Arius latiscutatus",4933.75187495005,NA,NA,0,NA,NA,NA,NA,NA,1,NA
5514,"Enteromius baudoni",345921.927167294,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5516,"Placidochromis hennydaviesae",333.689005550304,0,1,1,10,"commercial",0,3.31,"Carni.",1,"LC"
5517,"Raiamas shariensis",7032.77046938922,NA,NA,0,NA,NA,NA,NA,NA,1,NA
5520,"Neolebias trilineatus",663018.358689752,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5521,"Notoglanidium akiri",22972.4659398256,1,1,0,NA,NA,NA,NA,NA,1,"EN"
5522,"Orthochromis mazimeroensis",19499.9703108869,1,0,0,7.19999980926514,NA,0,2,"Herbi.",1,"EN"
5523,"Kneria paucisquamata",37915.2824809001,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5528,"Synodontis caudovittatus",170186.251419634,NA,NA,0,NA,NA,NA,NA,NA,2,"DD"
5529,"Epiplatys etzeli",24286.5368667729,1,1,0,NA,NA,NA,NA,NA,1,"EN"
5530,"Haplochromis cronus",70201.9485614657,0,1,1,13.5,NA,0,4,"Carni.",1,"DD"
5532,"Microctenopoma nigricans",143507.223755524,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5534,"Lethrinops gossei",3525.80895778019,0,1,1,14.3999996185303,"commercial",0,3.2,"Carni.",1,"LC"
5535,"Awaous aeneofuscus",859344.290028939,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5538,"Clarias ebriensis",366008.345405135,1,1,0,31.5,NA,0,3.42,"Carni.",1,"LC"
5540,"Aphyosemion castaneum",142560.652856169,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5542,"Pseudotropheus johannii",167.638644095585,0,1,1,10," ",0,NA,NA,1,"LC"
5544,"Tilapia busumana",93573.6487707268,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5545,"Enteromius kissiensis",12978.4501217685,1,0,0,NA,NA,NA,NA,NA,1,"DD"
5549,"Parakneria damasi",33235.0153341486,NA,NA,0,NA,NA,NA,NA,NA,3,"DD"
5551,"Paracyprichromis nigripinnis",34890.675799273,0,1,1,11,"commercial",0,3.4,"Carni.",1,"LC"
5556,"Synodontis granulosus",34890.675799273,0,1,1,NA,NA,NA,NA,NA,1,"LC"
5561,"Pseudosimochromis curvifrons",34890.675799273,0,1,1,14,"commercial",0,2,"Herbi.",1,"LC"
5563,"Maylandia chrysomallos",83.691823487896,NA,NA,0,NA,NA,NA,NA,NA,1,NA
5565,"Neolebias philippei",7650.686255897,1,1,0,NA,NA,NA,NA,NA,1,"DD"
5569,"Baileychromis centropomoides",33354.7184506497,0,1,1,NA,NA,NA,NA,NA,1,"LC"
5571,"Synodontis soloni",153557.797564925,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5579,"Doumea angolensis",6796.38756560037,1,0,0,NA,NA,NA,NA,NA,1,"LC"
5581,"Brachypetersius notospilus",16156.6312934154,NA,NA,0,NA,NA,NA,NA,NA,1,"DD"
5583,"Placidochromis koningsi",167.754756607819,0,1,1,NA,NA,NA,NA,NA,1,"DD"
5592,"Copadichromis cyaneus",4694.31397546243,0,1,1,19,"commercial",0,3.4,"Carni.",1,"LC"
5596,"Synodontis xiphias",19406.3361074073,0,1,1,NA,NA,NA,NA,NA,1,"CR"
5597,"Tilapia brevimanus",236664.447581547,1,0,0,NA,NA,NA,NA,NA,1,"LC"
5602,"Schwetzochromis neodon",12494.2914183932,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5603,"Labeobarbus versluysii",43755.4481002545,NA,NA,0,NA,NA,NA,NA,NA,1,"LC"
5604,"Micropanchax rudolfianus",8672.36933225014,NA,NA,0,NA,NA,NA,NA,NA,2,NA
5606,"Leptocypris weeksii",522047.76584273,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5607,"Pungu maclareni",7365.08427734965,0,1,1,10,NA,0,2.74,"Omni.",1,"CR"
5609,"Chiloglanis asymetricaudalis",9625.46217629624,1,0,0,7.59999990463257,"of no interest",0,2.57,"Omni.",1,"EN"
5610,"Micropterus salmoides",7706.89168618972,1,1,0,97,"minor commercial",0,4.42,"Carni.",3,"LC"
5611,"Lethrinops turneri",2086.0629604497,0,1,1,NA,NA,NA,NA,NA,1,"LC"
5616,"Gnathonemus petersii",1334758.10902634,1,1,0,35,"subsistence fisheries",0,3.13,"Carni.",1,"LC"
5618,"Paramormyrops jacksoni",7236.59752011563,1,0,0,NA,NA,NA,NA,NA,1,"DD"
5620,"Benitochromis finleyi",6003.81507451964,NA,NA,0,NA,NA,NA,NA,NA,1,"EN"
5621,"Lethrinops lunaris",1920.03493274815,0,1,1,NA,NA,NA,NA,NA,1,"LC"
5622,"Haplochromis labriformis",70201.9485614657,0,1,1,NA,NA,NA,NA,NA,1,"DD"
5624,"Haplochromis artaxerxes",70201.9485614657,0,1,1,14.6999998092651,NA,0,3.6,"Carni.",1,"DD"
5625,"Synodontis njassae",18698.7778368305,1,1,0,19.2000007629395,"minor commercial",0,3.1,"Carni.",1,"LC"
5626,"Enteromius urostigma",92556.5719030349,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5627,"Clarias longior",62506.4091435078,NA,NA,0,NA,NA,NA,NA,NA,1,"LC"
5630,"Distichodus hypostomatus",213388.932647197,NA,NA,0,NA,NA,NA,NA,NA,1,"LC"
5638,"Nyassachromis purpurans",846.855465882458,0,1,1,18,"commercial",0,3.4,"Carni.",1,"LC"
5639,"Clarias liocephalus",919725.016698158,1,1,0,32,"commercial",0,3.26,"Carni.",1,"LC"
5642,"Heterobranchus bidorsalis",673229.973214775,1,1,0,NA,NA,NA,NA,NA,2,"LC"
5644,"Syngnathus typhle",2975.97275784544,1,1,0,35,"of no interest",1,3.4,"Carni.",2,"LC"
5646,"Labeobarbus roylii",22474.5644085592,NA,NA,0,NA,NA,NA,NA,NA,1,"EN"
5647,"Nannocharax parvus",204727.614458142,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5650,"Haplochromis rudolfianus",8500.82980217615,0,1,1,NA,NA,NA,NA,NA,2,"LC"
5651,"Champsochromis caeruleus",3100.1167566456,0,1,1,32.2000007629395,"commercial",0,4.2,"Carni.",1,"LC"
5653,"Enteromius haasianus",1203363.89334569,1,1,0,3.20000004768372,"commercial",0,NA,NA,3,"LC"
5654,"Bathygobius casamancus",5674.00535554501,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5656,"Labeobarbus claudinae",2751.46223158076,1,1,0,NA,NA,NA,NA,NA,1,"VU"
5657,"Andersonia leptura",2049085.69293141,1,0,0,NA,NA,NA,NA,NA,2,"LC"
5658,"Phoxinus phoxinus",5065.63844902546,1,1,0,14,"minor commercial",0,3.27,"Carni.",2,"LC"
5660,"Kneria angolensis",97808.008823435,1,1,0,NA,NA,NA,NA,NA,1,"LC"
5662,"Xenochromis hecqui",33012.5919769452,0,1,1,30," ",0,4.4,"Carni.",1,"DD"
